contact_id,acct_id,email,created_date,country
CT00015694,A0005318,contact15694@example.com,2022-05-14,PL
CT00015695,A0000767,contact15695@example.com,2022-01-07,DE
CT00015696,ACC0003355,contact15696@example.com,2024-10-12,PL
CT00015697,A0002488,contact15697@example.com,2024-02-06,US
CT00015698,A0001400,contact15698@example.com,2021-05-30,PL
CT00015699,A0004183,contact15699@example.com,2022-07-24,DE
CT00015700,A0004085,contact15700@example.com,2021-10-05,DE
CT00015701,A0000036,contact15701@example.com,2022-02-18,FR
CT00015702,A0004188,contact15702@example.com,2024-04-06,DE
CT00015703,A0001387,contact15703@example.com,2023-01-31,PL
CT00015704,A0002834,contact15704@example.com,2023-03-02,PL
CT00015705,A0003813,contact15705@example.com,2023-05-31,PL
CT00015706,A0003879,contact15706@example.com,2021-08-14,DE
CT00015707,ACC0003566,contact15707@example.com,2022-02-17,DE
CT00015708,A0004017,contact15708@example.com,2023-10-05,DE
CT00015709,ACC0002975,contact15709@example.com,2024-03-14,US
CT00015710,A0002495,contact15710@example.com,2021-11-09,US
CT00015711,A0001586,contact15711@example.com,2024-09-05,FR
CT00015712,ACC0003645,contact15712@example.com,2023-01-27,DE
CT00015713,A0005638,contact15713@example.com,2021-08-25,DE
CT00015714,A0003081,contact15714@example.com,2022-07-25,US
CT00015715,ACC0005574,contact15715@example.com,2021-01-09,PL
CT00015716,A0000428,contact15716@example.com,2023-08-27,DE
CT00015717,A0004126,contact15717@example.com,2021-10-21,FR
CT00015718,A0001166,contact15718@example.com,2021-06-28,DE
CT00015719,A0001510,contact15719@example.com,2022-09-08,US
CT00015720,A0000988,contact15720@example.com,2021-04-18,FR
CT00015721,ACC0002967,contact15721@example.com,2022-07-10,FR
CT00015722,A0003773,contact15722@example.com,2021-09-28,PL
CT00015723,A0002562,contact15723@example.com,2024-07-17,PL
CT00015724,A0003644,contact15724@example.com,2023-03-16,US
CT00015725,A0005706,contact15725@example.com,2024-01-14,PL
CT00015726,A0002749,contact15726@example.com,2024-07-20,DE
CT00015727,A0003823,contact15727@example.com,2023-05-09,DE
CT00015728,A0001628,contact15728@example.com,2024-01-04,FR
CT00015729,A0002326,contact15729@example.com,2024-07-31,FR
CT00015730,A0003959,contact15730@example.com,2023-12-09,PL
CT00015731,A0005590,contact15731@example.com,2022-08-29,DE
CT00015732,A0002928,contact15732@example.com,2023-07-21,DE
CT00015733,A0005279,contact15733@example.com,2022-06-17,FR
CT00015734,ACC0002525,contact15734@example.com,2021-05-03,DE
CT00015735,A0002328,contact15735@example.com,2021-08-14,US
CT00015736,A0001121,contact15736@example.com,2023-08-17,PL
CT00015737,A0002137,contact15737@example.com,2022-09-13,PL
CT00015738,A0001703,contact15738@example.com,2022-04-21,FR
CT00015739,A0001477,contact15739@example.com,2022-11-23,PL
CT00015740,ACC0003760,contact15740@example.com,2021-11-24,US
CT00015741,A0005008,contact15741@example.com,2024-10-25,US
CT00015742,A0000190,contact15742@example.com,2023-11-27,US
CT00015743,A0004225,contact15743@example.com,2021-10-27,US
CT00015744,A0001499,contact15744@example.com,2021-04-13,DE
CT00015745,A0002979,contact15745@example.com,2022-01-02,FR
CT00015746,A0003977,contact15746@example.com,2021-09-19,DE
CT00015747,A0001917,contact15747@example.com,2021-12-23,DE
CT00015748,A0001033,contact15748@example.com,2024-02-25,PL
CT00015749,A0004417,contact15749@example.com,2021-01-17,FR
CT00015750,A0002017,contact15750@example.com,2022-04-25,FR
CT00015751,A0003988,contact15751@example.com,2023-05-03,US
CT00015752,A0000340,contact15752@example.com,2022-07-21,PL
CT00015753,ACC0000054,contact15753@example.com,2021-04-09,PL
CT00015754,ACC0004828,contact15754@example.com,2023-10-18,PL
CT00015755,A0000494,contact15755@example.com,2022-11-07,DE
CT00015756,A0000428,contact15756@example.com,2023-06-14,US
CT00015757,A0003304,contact15757@example.com,2022-08-25,PL
CT00015758,A0000747,contact15758@example.com,2021-03-08,PL
CT00015759,A0005380,contact15759@example.com,2022-05-01,PL
CT00015760,A0003861,contact15760@example.com,2023-09-18,PL
CT00015761,A0001394,contact15761@example.com,2024-04-18,DE
CT00015762,A0001948,contact15762@example.com,2023-11-16,DE
CT00015763,A0000455,contact15763@example.com,2023-03-25,US
CT00015764,A0002268,contact15764@example.com,2021-01-04,FR
CT00015765,A0004882,contact15765@example.com,2021-12-05,FR
CT00015766,A0003042,contact15766@example.com,2023-10-28,FR
CT00015767,A0002640,contact15767@example.com,2024-04-10,DE
CT00015768,A0002693,contact15768@example.com,2024-05-28,US
CT00015769,A0003359,contact15769@example.com,2022-02-09,PL
CT00015770,A0005348,contact15770@example.com,2024-06-14,PL
CT00015771,A0005941,contact15771@example.com,2024-07-26,DE
CT00015772,ACC0002306,contact15772@example.com,2023-05-25,US
CT00015773,A0005477,contact15773@example.com,2021-10-07,US
CT00015774,A0004453,contact15774@example.com,2024-08-09,PL
CT00015775,A0004052,contact15775@example.com,2022-05-10,US
CT00015776,ACC0003405,contact15776@example.com,2021-01-12,FR
CT00015777,A0001711,contact15777@example.com,2021-10-20,US
CT00015778,A0001577,contact15778@example.com,2023-04-09,FR
CT00015779,A0005120,contact15779@example.com,2021-02-09,US
CT00015780,A0005504,contact15780@example.com,2021-08-10,FR
CT00015781,A0004163,contact15781@example.com,2021-11-14,DE
CT00015782,A0001692,contact15782@example.com,2022-05-06,FR
CT00015783,ACC0002758,contact15783@example.com,2023-07-08,PL
CT00015784,A0003929,contact15784@example.com,2023-06-14,DE
CT00015785,A0002526,contact15785@example.com,2022-02-11,PL
CT00015786,A0003857,contact15786@example.com,2021-10-15,PL
CT00015787,ACC0005873,contact15787@example.com,2021-05-07,FR
CT00015788,A0005549,contact15788@example.com,2023-04-09,PL
CT00015789,A0003781,contact15789@example.com,2021-08-16,DE
CT00015790,A0001556,contact15790@example.com,2023-05-31,FR
CT00015791,ACC0000727,contact15791@example.com,2022-07-06,DE
CT00015792,A0001205,contact15792@example.com,2022-11-09,FR
CT00015793,A0003522,contact15793@example.com,2023-05-15,US
CT00015794,ACC0005033,contact15794@example.com,2021-08-13,US
CT00015795,ACC0005942,contact15795@example.com,2021-06-13,DE
CT00015796,ACC0005196,contact15796@example.com,2023-04-19,DE
CT00015797,A0000430,contact15797@example.com,2022-12-05,FR
CT00015798,A0002658,contact15798@example.com,2021-12-03,FR
CT00015799,A0005435,contact15799@example.com,2021-08-10,DE
CT00015800,A0004598,contact15800@example.com,2021-01-19,FR
CT00015801,A0001079,contact15801@example.com,2024-03-04,PL
CT00015802,A0003967,contact15802@example.com,2021-04-19,PL
CT00015803,ACC0003440,contact15803@example.com,2021-10-13,US
CT00015804,A0001584,contact15804@example.com,2024-03-10,FR
CT00015805,A0002216,contact15805@example.com,2022-08-13,FR
CT00015806,A0000570,contact15806@example.com,2021-10-12,PL
CT00015807,A0000517,contact15807@example.com,2021-10-25,PL
CT00015808,A0000860,contact15808@example.com,2022-11-07,PL
CT00015809,A0000447,contact15809@example.com,2024-04-22,FR
CT00015810,A0002603,contact15810@example.com,2023-10-02,US
CT00015811,A0000670,contact15811@example.com,2023-10-30,PL
CT00015812,ACC0000507,contact15812@example.com,2022-05-22,FR
CT00015813,A0005346,contact15813@example.com,2024-09-26,DE
CT00015814,A0005760,contact15814@example.com,2022-06-13,US
CT00015815,A0002958,contact15815@example.com,2023-08-13,PL
CT00015816,A0003638,contact15816@example.com,2024-10-15,PL
CT00015817,ACC0000896,contact15817@example.com,2021-10-24,PL
CT00015818,A0003012,contact15818@example.com,2022-12-17,FR
CT00015819,A0004104,contact15819@example.com,2024-04-09,FR
CT00015820,A0004080,contact15820@example.com,2021-02-02,FR
CT00015821,ACC0001485,contact15821@example.com,2021-12-05,DE
CT00015822,ACC0001071,contact15822@example.com,2024-05-09,FR
CT00015823,A0005435,contact15823@example.com,2023-04-10,DE
CT00015824,A0000807,contact15824@example.com,2021-03-20,PL
CT00015825,A0005344,contact15825@example.com,2023-07-08,FR
CT00015826,A0002893,contact15826@example.com,2023-06-15,PL
CT00015827,A0004071,contact15827@example.com,2021-09-22,DE
CT00015828,A0000140,contact15828@example.com,2023-06-18,PL
CT00015829,A0000375,contact15829@example.com,2022-12-30,US
CT00015830,A0001465,contact15830@example.com,2024-09-23,DE
CT00015831,A0000252,contact15831@example.com,2023-07-24,FR
CT00015832,A0002259,contact15832@example.com,2023-12-15,FR
CT00015833,ACC0000444,contact15833@example.com,2022-12-03,DE
CT00015834,A0000736,contact15834@example.com,2022-08-13,DE
CT00015835,A0005273,contact15835@example.com,2022-10-17,DE
CT00015836,A0003450,contact15836@example.com,2023-12-20,PL
CT00015837,A0002877,contact15837@example.com,2021-09-03,FR
CT00015838,A0002188,contact15838@example.com,2022-07-21,US
CT00015839,A0001108,contact15839@example.com,2023-10-11,PL
CT00015840,A0003638,contact15840@example.com,2022-10-31,PL
CT00015841,A0000795,contact15841@example.com,2023-01-29,US
CT00015842,A0004697,contact15842@example.com,2023-02-11,PL
CT00015843,A0000549,contact15843@example.com,2023-03-07,PL
CT00015844,ACC0004551,contact15844@example.com,2021-04-01,FR
CT00015845,A0005358,contact15845@example.com,2021-01-01,PL
CT00015846,A0004563,contact15846@example.com,2023-10-04,US
CT00015847,A0005993,contact15847@example.com,2024-09-21,DE
CT00015848,A0003393,contact15848@example.com,2023-09-19,PL
CT00015849,A0004253,contact15849@example.com,2023-11-04,FR
CT00015850,A0002058,contact15850@example.com,2023-11-05,US
CT00015851,A0000466,contact15851@example.com,2024-09-16,PL
CT00015852,A0005766,contact15852@example.com,2024-06-24,PL
CT00015853,A0003713,contact15853@example.com,2024-01-22,FR
CT00015854,A0005172,contact15854@example.com,2021-03-10,PL
CT00015855,A0000791,contact15855@example.com,2023-06-04,DE
CT00015856,A0001389,contact15856@example.com,2021-07-22,FR
CT00015857,A0000684,contact15857@example.com,2024-05-07,DE
CT00015858,A0002483,contact15858@example.com,2022-07-30,DE
CT00015859,A0000213,contact15859@example.com,2022-09-10,DE
CT00015860,A0000389,contact15860@example.com,2022-08-25,US
CT00015861,A0001382,contact15861@example.com,2024-08-13,PL
CT00015862,A0003323,contact15862@example.com,2021-12-24,PL
CT00015863,A0005828,contact15863@example.com,2023-11-20,US
CT00015864,A0002907,contact15864@example.com,2022-06-26,FR
CT00015865,A0003277,contact15865@example.com,2022-03-16,PL
CT00015866,ACC0003974,contact15866@example.com,2023-04-24,US
CT00015867,A0004338,contact15867@example.com,2023-03-06,US
CT00015868,A0004692,contact15868@example.com,2022-04-01,US
CT00015869,A0002617,contact15869@example.com,2021-02-28,FR
CT00015870,A0002167,contact15870@example.com,2021-03-16,DE
CT00015871,A0002174,contact15871@example.com,2022-12-23,US
CT00015872,A0002665,contact15872@example.com,2021-08-29,PL
CT00015873,A0004880,contact15873@example.com,2023-08-12,US
CT00015874,A0005525,contact15874@example.com,2024-02-29,DE
CT00015875,A0002387,contact15875@example.com,2022-04-29,PL
CT00015876,A0005243,contact15876@example.com,2024-09-24,FR
CT00015877,A0002714,contact15877@example.com,2024-03-24,FR
CT00015878,A0004663,contact15878@example.com,2022-09-07,DE
CT00015879,ACC0002455,contact15879@example.com,2021-05-11,US
CT00015880,A0002521,contact15880@example.com,2023-06-05,FR
CT00015881,A0004064,contact15881@example.com,2024-09-16,US
CT00015882,A0004237,contact15882@example.com,2022-10-26,DE
CT00015883,A0002183,contact15883@example.com,2021-10-29,PL
CT00015884,A0002067,contact15884@example.com,2022-05-26,PL
CT00015885,A0005981,contact15885@example.com,2021-02-17,PL
CT00015886,A0000717,contact15886@example.com,2024-09-06,DE
CT00015887,A0002361,contact15887@example.com,2021-12-20,US
CT00015888,A0001354,contact15888@example.com,2021-05-01,US
CT00015889,A0001835,contact15889@example.com,2024-09-23,PL
CT00015890,A0003040,contact15890@example.com,2024-01-10,PL
CT00015891,A0001431,contact15891@example.com,2022-01-02,DE
CT00015892,A0005259,contact15892@example.com,2022-08-10,PL
CT00015893,A0004249,contact15893@example.com,2023-10-20,PL
CT00015894,A0003122,contact15894@example.com,2023-08-21,FR
CT00015895,A0001402,contact15895@example.com,2023-05-29,DE
CT00015896,A0005971,contact15896@example.com,2022-05-18,FR
CT00015897,A0001439,contact15897@example.com,2023-12-14,DE
CT00015898,A0002596,contact15898@example.com,2023-10-21,DE
CT00015899,A0000103,contact15899@example.com,2021-08-02,PL
CT00015900,A0003991,contact15900@example.com,2021-05-07,US
CT00015901,A0003744,contact15901@example.com,2021-06-24,FR
CT00015902,A0000511,contact15902@example.com,2024-08-21,PL
CT00015903,A0002682,contact15903@example.com,2022-03-23,PL
CT00015904,A0004535,contact15904@example.com,2024-06-04,PL
CT00015905,A0003113,contact15905@example.com,2022-04-21,DE
CT00015906,A0004244,contact15906@example.com,2023-12-04,US
CT00015907,A0001804,contact15907@example.com,2022-09-17,DE
CT00015908,A0000696,contact15908@example.com,2023-03-30,PL
CT00015909,ACC0003842,contact15909@example.com,2024-09-17,FR
CT00015910,A0004682,contact15910@example.com,2023-09-24,FR
CT00015911,A0000047,contact15911@example.com,2022-03-31,FR
CT00015912,A0000665,contact15912@example.com,2023-08-25,FR
CT00015913,A0000210,contact15913@example.com,2024-04-15,US
CT00015914,A0002836,contact15914@example.com,2021-08-08,FR
CT00015915,A0003618,contact15915@example.com,2021-06-11,US
CT00015916,A0000502,contact15916@example.com,2024-07-09,FR
CT00015917,ACC0000418,contact15917@example.com,2023-08-25,US
CT00015918,ACC0005661,contact15918@example.com,2021-04-22,FR
CT00015919,A0002761,contact15919@example.com,2023-10-16,US
CT00015920,ACC0005301,contact15920@example.com,2021-06-07,US
CT00015921,A0000522,contact15921@example.com,2023-02-02,FR
CT00015922,A0004710,contact15922@example.com,2022-08-15,PL
CT00015923,A0000793,contact15923@example.com,2023-06-29,PL
CT00015924,A0004833,contact15924@example.com,2021-01-23,DE
CT00015925,A0004237,contact15925@example.com,2023-03-16,PL
CT00015926,A0001120,contact15926@example.com,2022-08-24,US
CT00015927,A0003453,contact15927@example.com,2023-06-27,US
CT00015928,A0004682,contact15928@example.com,2021-05-01,PL
CT00015929,A0000785,contact15929@example.com,2022-10-16,DE
CT00015930,A0000021,contact15930@example.com,2021-10-25,PL
CT00015931,A0004398,contact15931@example.com,2024-08-03,PL
CT00015932,A0002724,contact15932@example.com,2021-08-23,DE
CT00015933,A0005843,contact15933@example.com,2022-06-24,PL
CT00015934,A0001410,contact15934@example.com,2021-02-27,PL
CT00015935,ACC0000931,contact15935@example.com,2021-04-10,FR
CT00015936,A0004098,contact15936@example.com,2021-12-14,FR
CT00015937,A0001892,contact15937@example.com,2024-04-28,PL
CT00015938,A0000524,contact15938@example.com,2022-05-09,PL
CT00015939,A0004534,contact15939@example.com,2024-02-17,DE
CT00015940,ACC0004942,contact15940@example.com,2024-10-01,DE
CT00015941,A0001031,contact15941@example.com,2022-07-28,DE
CT00015942,A0003069,contact15942@example.com,2021-05-05,PL
CT00015943,ACC0002398,contact15943@example.com,2024-05-07,US
CT00015944,A0004751,contact15944@example.com,2023-01-29,FR
CT00015945,A0005975,contact15945@example.com,2023-09-02,DE
CT00015946,ACC0003730,contact15946@example.com,2023-10-25,US
CT00015947,A0004881,contact15947@example.com,2023-02-19,DE
CT00015948,A0003403,contact15948@example.com,2024-10-03,PL
CT00015949,A0001944,contact15949@example.com,2021-04-13,FR
CT00015950,ACC0002505,contact15950@example.com,2021-10-04,US
CT00015951,A0004968,contact15951@example.com,2023-07-10,PL
CT00015952,A0004690,contact15952@example.com,2022-06-01,PL
CT00015953,A0003449,contact15953@example.com,2024-04-07,PL
CT00015954,A0000304,contact15954@example.com,2022-05-30,US
CT00015955,A0005712,contact15955@example.com,2023-12-26,US
CT00015956,ACC0000005,contact15956@example.com,2023-10-02,US
CT00015957,A0002809,contact15957@example.com,2021-10-26,PL
CT00015958,A0003160,contact15958@example.com,2023-11-21,US
CT00015959,A0000638,contact15959@example.com,2023-03-28,FR
CT00015960,A0005331,contact15960@example.com,2024-07-20,DE
CT00015961,A0000357,contact15961@example.com,2023-12-07,PL
CT00015962,A0003670,contact15962@example.com,2021-02-20,US
CT00015963,A0002817,contact15963@example.com,2023-08-03,DE
CT00015964,A0000113,contact15964@example.com,2024-05-16,DE
CT00015965,A0003293,contact15965@example.com,2023-02-12,FR
CT00015966,A0004028,contact15966@example.com,2022-06-08,US
CT00015967,A0005324,contact15967@example.com,2023-01-01,US
CT00015968,ACC0001683,contact15968@example.com,2021-04-26,US
CT00015969,A0002156,contact15969@example.com,2024-01-27,PL
CT00015970,A0003530,contact15970@example.com,2021-09-15,PL
CT00015971,A0000625,contact15971@example.com,2022-01-25,PL
CT00015972,A0004317,contact15972@example.com,2021-02-01,US
CT00015973,A0002192,contact15973@example.com,2022-08-15,DE
CT00015974,ACC0004694,contact15974@example.com,2024-07-29,FR
CT00015975,A0001997,contact15975@example.com,2024-04-11,DE
CT00015976,A0003149,contact15976@example.com,2024-10-30,US
CT00015977,ACC0001125,contact15977@example.com,2024-05-26,US
CT00015978,ACC0005678,contact15978@example.com,2024-05-14,PL
CT00015979,A0000770,contact15979@example.com,2022-11-09,DE
CT00015980,A0003435,contact15980@example.com,2023-02-21,FR
CT00015981,A0002872,contact15981@example.com,2024-07-07,FR
CT00015982,A0000875,contact15982@example.com,2022-09-28,PL
CT00015983,A0004832,contact15983@example.com,2022-09-09,PL
CT00015984,A0002904,contact15984@example.com,2022-02-08,FR
CT00015985,A0005573,contact15985@example.com,2022-06-23,FR
CT00015986,A0005830,contact15986@example.com,2021-08-28,FR
CT00015987,A0003460,contact15987@example.com,2021-09-26,DE
